org.gradle.api.tasks.scala	ScalaDocOptions	isUnchecked()
org.gradle.api.tasks.testing	AbstractTestTask	getFilter()
org.gradle.api.tasks.testing	AbstractTestTask	getReports()
org.gradle.api.tasks.testing	JUnitXmlReport	isOutputPerTestCase()
org.gradle.api.tasks.testing	Test	getBootstrapClasspath()
org.gradle.api.tasks.testing	Test	getClasspath()
org.gradle.api.tasks.testing	Test	getDebug()
org.gradle.api.tasks.testing	Test	getDefaultCharacterEncoding()
org.gradle.api.tasks.testing	Test	getEnableAssertions()
org.gradle.api.tasks.testing	Test	getEnvironment()
org.gradle.api.tasks.testing	Test	getExcludes()
org.gradle.api.tasks.testing	Test	getExecutable()
org.gradle.api.tasks.testing	Test	getFailFast()
org.gradle.api.tasks.testing	Test	getForkEvery()
org.gradle.api.tasks.testing	Test	getIncludes()
org.gradle.api.tasks.testing	Test	getJavaVersion()
org.gradle.api.tasks.testing	Test	getJvmArgs()
org.gradle.api.tasks.testing	Test	getMaxHeapSize()
org.gradle.api.tasks.testing	Test	getMaxParallelForks()
org.gradle.api.tasks.testing	Test	getMinHeapSize()
org.gradle.api.tasks.testing	Test	getSystemProperties()
org.gradle.api.tasks.testing	Test	getTestClassesDirs()
org.gradle.api.tasks.testing	Test	getWorkingDir()
org.gradle.api.tasks.testing	Test	isScanForTestClasses()
org.gradle.api.tasks.testing	TestFilter	getExcludePatterns()
org.gradle.api.tasks.testing	TestFilter	getIncludePatterns()
org.gradle.api.tasks.testing	TestFilter	isFailOnNoMatchingTests()
org.gradle.api.tasks.testing.junit	JUnitOptions	getExcludeCategories()
org.gradle.api.tasks.testing.junit	JUnitOptions	getIncludeCategories()
org.gradle.api.tasks.testing.junitplatform	JUnitPlatformOptions	getExcludeEngines()
org.gradle.api.tasks.testing.junitplatform	JUnitPlatformOptions	getExcludeTags()
org.gradle.api.tasks.testing.junitplatform	JUnitPlatformOptions	getIncludeEngines()
org.gradle.api.tasks.testing.junitplatform	JUnitPlatformOptions	getIncludeTags()
org.gradle.api.tasks.testing.logging	TestLogging	getDisplayGranularity()
org.gradle.api.tasks.testing.logging	TestLogging	getEvents()
org.gradle.api.tasks.testing.logging	TestLogging	getExceptionFormat()
org.gradle.api.tasks.testing.logging	TestLogging	getMaxGranularity()
org.gradle.api.tasks.testing.logging	TestLogging	getMinGranularity()
org.gradle.api.tasks.testing.logging	TestLogging	getShowCauses()
org.gradle.api.tasks.testing.logging	TestLogging	getShowExceptions()
org.gradle.api.tasks.testing.logging	TestLogging	getShowStackTraces()
org.gradle.api.tasks.testing.logging	TestLogging	getShowStandardStreams()
org.gradle.api.tasks.testing.logging	TestLogging	getStackTraceFilters()
org.gradle.api.tasks.testing.logging	TestLoggingContainer	getDebug()
org.gradle.api.tasks.testing.logging	TestLoggingContainer	getError()
org.gradle.api.tasks.testing.logging	TestLoggingContainer	getInfo()
org.gradle.api.tasks.testing.logging	TestLoggingContainer	getLifecycle()
org.gradle.api.tasks.testing.logging	TestLoggingContainer	getQuiet()
org.gradle.api.tasks.testing.logging	TestLoggingContainer	getWarn()
org.gradle.api.tasks.testing.testng	TestNGOptions	getConfigFailurePolicy()
org.gradle.api.tasks.testing.testng	TestNGOptions	getExcludeGroups()
org.gradle.api.tasks.testing.testng	TestNGOptions	getGroupByInstances()
org.gradle.api.tasks.testing.testng	TestNGOptions	getIncludeGroups()
org.gradle.api.tasks.testing.testng	TestNGOptions	getListeners()
org.gradle.api.tasks.testing.testng	TestNGOptions	getOutputDirectory()
org.gradle.api.tasks.testing.testng	TestNGOptions	getParallel()
org.gradle.api.tasks.testing.testng	TestNGOptions	getPreserveOrder()
org.gradle.api.tasks.testing.testng	TestNGOptions	getSuiteName()
org.gradle.api.tasks.testing.testng	TestNGOptions	getSuiteXmlBuilder()
org.gradle.api.tasks.testing.testng	TestNGOptions	getSuiteXmlFiles()
org.gradle.api.tasks.testing.testng	TestNGOptions	getSuiteXmlWriter()
org.gradle.api.tasks.testing.testng	TestNGOptions	getTestName()
org.gradle.api.tasks.testing.testng	TestNGOptions	getThreadCount()
org.gradle.api.tasks.testing.testng	TestNGOptions	getUseDefaultListeners()
org.gradle.api.tasks.testing.testng	TestNGOptions	isGroupByInstances()
org.gradle.api.tasks.testing.testng	TestNGOptions	isPreserveOrder()
org.gradle.api.tasks.testing.testng	TestNGOptions	isUseDefaultListeners()
org.gradle.api.tasks.wrapper	Wrapper	getArchiveBase()
org.gradle.api.tasks.wrapper	Wrapper	getArchivePath()
org.gradle.api.tasks.wrapper	Wrapper	getBatchScript()
org.gradle.api.tasks.wrapper	Wrapper	getDistributionBase()
org.gradle.api.tasks.wrapper	Wrapper	getDistributionPath()
org.gradle.api.tasks.wrapper	Wrapper	getDistributionSha256Sum()
org.gradle.api.tasks.wrapper	Wrapper	getDistributionType()
org.gradle.api.tasks.wrapper	Wrapper	getDistributionUrl()
org.gradle.api.tasks.wrapper	Wrapper	getGradleVersion()
org.gradle.api.tasks.wrapper	Wrapper	getJarFile()
org.gradle.api.tasks.wrapper	Wrapper	getPropertiesFile()
org.gradle.api.tasks.wrapper	Wrapper	getScriptFile()
org.gradle.buildinit.tasks	InitBuild	getDsl()
org.gradle.buildinit.tasks	InitBuild	getPackageName()
org.gradle.buildinit.tasks	InitBuild	getProjectName()
org.gradle.buildinit.tasks	InitBuild	getTestFramework()
org.gradle.buildinit.tasks	InitBuild	getType()
org.gradle.external.javadoc	CoreJavadocOptions	getBootClasspath()
org.gradle.external.javadoc	CoreJavadocOptions	getClasspath()
